Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setEncryptedText(findTestObject(""Object Repository/LunaSignIn/Page_Customer Login/input_Password_loginpassword""), ""cvW8qx4B2o3F4VwP/kNsqA=="")",Chrome 119.0.0.0,,,2023-11-29 18:18:34,2023-11-29 18:18:35,0.560s,PASSED
"click(findTestObject(""Object Repository/LunaSignIn/Page_Customer Login/span_Sign In""))",Chrome 119.0.0.0,,,2023-11-29 18:18:35,2023-11-29 18:18:48,13.461s,PASSED
"click(findTestObject(""Object Repository/LunaSignIn/Page_Customer Login/img""))",Chrome 119.0.0.0,,,2023-11-29 18:18:48,2023-11-29 18:19:06,17.731s,PASSED
closeBrowser(),Chrome 119.0.0.0,,,2023-11-29 18:19:06,2023-11-29 18:19:07,1.020s,PASSED
,,,,,,,
Test Cases/LunaForgotPassword,Chrome 119.0.0.0,,,2023-11-29 18:19:07,2023-11-29 18:20:40,1m - 33.069s,PASSED
"openBrowser("""")",Chrome 119.0.0.0,,,2023-11-29 18:19:08,2023-11-29 18:19:10,1.494s,PASSED
"navigateToUrl(""https://magento.softwaretestingboard.com/"")",Chrome 119.0.0.0,,,2023-11-29 18:19:10,2023-11-29 18:19:33,23.648s,PASSED
maximizeWindow(),Chrome 119.0.0.0,,,2023-11-29 18:19:33,2023-11-29 18:19:33,0.156s,PASSED
"click(findTestObject(""Object Repository/LunaForgotPassword/Page_Home Page/a_Sign In""))",Chrome 119.0.0.0,,,2023-11-29 18:19:33,2023-11-29 18:19:49,15.993s,PASSED
"click(findTestObject(""Object Repository/LunaForgotPassword/Page_Customer Login/span_Forgot Your Password""))",Chrome 119.0.0.0,,,2023-11-29 18:19:49,2023-11-29 18:20:05,15.165s,PASSED
"setText(findTestObject(""Object Repository/LunaForgotPassword/Page_Forgot Your Password/input_Email_email""), ""test@gmail.com"")",Chrome 119.0.0.0,,,2023-11-29 18:20:05,2023-11-29 18:20:06,1.295s,PASSED
"click(findTestObject(""Object Repository/LunaForgotPassword/Page_Forgot Your Password/span_Reset My Password""))",Chrome 119.0.0.0,,,2023-11-29 18:20:06,2023-11-29 18:20:30,24.518s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/LunaForgotPassword/Page_Customer Login/div_If there is an account associated with _63f896""))",Chrome 119.0.0.0,,,2023-11-29 18:20:30,2023-11-29 18:20:35,4.146s,PASSED
"click(findTestObject(""Object Repository/LunaForgotPassword/Page_Customer Login/img""))",Chrome 119.0.0.0,,,2023-11-29 18:20:35,2023-11-29 18:20:39,4.445s,PASSED
closeBrowser(),Chrome 119.0.0.0,,,2023-11-29 18:20:39,2023-11-29 18:20:40,1.081s,PASSED
,,,,,,,
Test Cases/LunaGear,Chrome 119.0.0.0,,,2023-11-29 18:20:40,2023-11-29 18:21:39,58.817s,PASSED
"openBrowser("""")",Chrome 119.0.0.0,,,2023-11-29 18:20:41,2023-11-29 18:20:43,1.325s,PASSED
"navigateToUrl(""https://magento.softwaretestingboard.com/"")",Chrome 119.0.0.0,,,2023-11-29 18:20:43,2023-11-29 18:20:50,6.938s,PASSED
maximizeWindow(),Chrome 119.0.0.0,,,2023-11-29 18:20:50,2023-11-29 18:20:50,0.155s,PASSED
"click(findTestObject(""Object Repository/LunaGearBags/Page_Home Page/span_Shorts_ui-menu-icon ui-icon ui-icon-carat-1-e""))",Chrome 119.0.0.0,,,2023-11-29 18:20:50,2023-11-29 18:20:57,7.441s,PASSED
"click(findTestObject(""Object Repository/LunaGearBags/Page_Gear/a_Bags""))",Chrome 119.0.0.0,,,2023-11-29 18:20:57,2023-11-29 18:21:05,7.683s,PASSED
"mouseOver(findTestObject(""Object Repository/LunaGearBags/Page_Bags - Gear/a_Push It Messenger Bag""))",Chrome 119.0.0.0,,,2023-11-29 18:21:05,2023-11-29 18:21:06,0.906s,PASSED
"click(findTestObject(""Object Repository/LunaGearBags/Page_Bags - Gear/span_Add to Cart""))",Chrome 119.0.0.0,,,2023-11-29 18:21:06,2023-11-29 18:21:06,0.596s,PASSED
"click(findTestObject(""Object Repository/LunaGearBags/Page_Push It Messenger Bag/a_More Information""))",Chrome 119.0.0.0,,,2023-11-29 18:21:06,2023-11-29 18:21:19,12.484s,PASSED
"click(findTestObject(""Object Repository/LunaGearBags/Page_Push It Messenger Bag/a_Reviews 3""))",Chrome 119.0.0.0,,,2023-11-29 18:21:19,2023-11-29 18:21:19,0.555s,PASSED
"click(findTestObject(""Object Repository/LunaGearBags/Page_Push It Messenger Bag/span_Add to Wish List""))",Chrome 119.0.0.0,,,2023-11-29 18:21:19,2023-11-29 18:21:31,11.080s,PASSED
"click(findTestObject(""Object Repository/LunaGearBags/Page_Customer Login/img""))",Chrome 119.0.0.0,,,2023-11-29 18:21:31,2023-11-29 18:21:39,8.458s,PASSED
,,,,,,,
Test Cases/LunaSale,Chrome 119.0.0.0,,,2023-11-29 18:21:39,2023-11-29 18:22:43,1m - 3.632s,PASSED
"openBrowser("""")",Chrome 119.0.0.0,,,2023-11-29 18:21:40,2023-11-29 18:21:42,2.293s,PASSED
"navigateToUrl(""https://magento.softwaretestingboard.com/"")",Chrome 119.0.0.0,,,2023-11-29 18:21:42,2023-11-29 18:21:53,10.287s,PASSED
maximizeWindow(),Chrome 119.0.0.0,,,2023-11-29 18:21:53,2023-11-29 18:21:53,0.157s,PASSED
"click(findTestObject(""Object Repository/Lunasale/Page_Home Page/span_Sale""))",Chrome 119.0.0.0,,,2023-11-29 18:21:53,2023-11-29 18:21:59,5.972s,PASSED
"click(findTestObject(""Object Repository/Lunasale/Page_Sale/a_Tees""))",Chrome 119.0.0.0,,,2023-11-29 18:21:59,2023-11-29 18:22:04,4.961s,PASSED
"click(findTestObject(""Object Repository/Lunasale/Page_Tees - Tops - Women/div_XS""))",Chrome 119.0.0.0,,,2023-11-29 18:22:04,2023-11-29 18:22:04,0.528s,PASSED
"click(findTestObject(""Object Repository/Lunasale/Page_Tees - Tops - Women/span_Add to Cart""))",Chrome 119.0.0.0,,,2023-11-29 18:22:04,2023-11-29 18:22:05,1.062s,PASSED
"click(findTestObject(""Object Repository/Lunasale/Page_Desiree Fitness Tee/div_Color_option-label-color-93-item-49""))",Chrome 119.0.0.0,,,2023-11-29 18:22:05,2023-11-29 18:22:21,15.911s,PASSED
"click(findTestObject(""Object Repository/Lunasale/Page_Desiree Fitness Tee/span_Add to Wish List""))",Chrome 119.0.0.0,,,2023-11-29 18:22:21,2023-11-29 18:22:32,10.565s,PASSED
back(),Chrome 119.0.0.0,,,2023-11-29 18:22:32,2023-11-29 18:22:35,3.263s,PASSED
"click(findTestObject(""Object Repository/Lunasale/Page_Customer Login/img""))",Chrome 119.0.0.0,,,2023-11-29 18:22:35,2023-11-29 18:22:42,6.574s,PASSED
closeBrowser(),Chrome 119.0.0.0,,,2023-11-29 18:22:42,2023-11-29 18:22:43,1.027s,PASSED
,,,,,,,
Test Cases/LunaSearch,Chrome 119.0.0.0,,,2023-11-29 18:22:43,2023-11-29 18:23:19,36.064s,PASSED
"openBrowser("""")",Chrome 119.0.0.0,,,2023-11-29 18:22:44,2023-11-29 18:22:45,1.462s,PASSED
"navigateToUrl(""https://magento.softwaretestingboard.com/"")",Chrome 119.0.0.0,,,2023-11-29 18:22:45,2023-11-29 18:22:54,9.150s,PASSED
maximizeWindow(),Chrome 119.0.0.0,,,2023-11-29 18:22:54,2023-11-29 18:22:55,0.151s,PASSED
"click(findTestObject(""Object Repository/LunaSearch/Page_Home Page/span_concat(What, , s New)_ui-menu-icon ui-_fd086e""))",Chrome 119.0.0.0,,,2023-11-29 18:22:55,2023-11-29 18:23:02,7.018s,PASSED
"click(findTestObject(""Object Repository/LunaSearch/Page_Women/a_Tops""))",Chrome 119.0.0.0,,,2023-11-29 18:23:02,2023-11-29 18:23:09,7.304s,PASSED
"click(findTestObject(""Object Repository/LunaSearch/Page_Tops - Women/div_Category""))",Chrome 119.0.0.0,,,2023-11-29 18:23:09,2023-11-29 18:23:09,0.564s,PASSED
"click(findTestObject(""Object Repository/LunaSearch/Page_Tops - Women/a_Jackets 12item""))",Chrome 119.0.0.0,,,2023-11-29 18:23:09,2023-11-29 18:23:14,5.021s,PASSED
"click(findTestObject(""Object Repository/LunaSearch/Page_Tops - Women/span_Clear All""))",Chrome 119.0.0.0,,,2023-11-29 18:23:14,2023-11-29 18:23:18,3.268s,PASSED
closeBrowser(),Chrome 119.0.0.0,,,2023-11-29 18:23:18,2023-11-29 18:23:19,0.995s,PASSED
,,,,,,,
Test Cases/LunaSearchApparel,Chrome 119.0.0.0,,,2023-11-29 18:23:19,2023-11-29 18:25:32,2m - 13.027s,PASSED
"openBrowser("""")",Chrome 119.0.0.0,,,2023-11-29 18:23:20,2023-11-29 18:23:21,1.323s,PASSED
"navigateToUrl(""https://magento.softwaretestingboard.com/"")",Chrome 119.0.0.0,,,2023-11-29 18:23:21,2023-11-29 18:23:30,8.612s,PASSED
maximizeWindow(),Chrome 119.0.0.0,,,2023-11-29 18:23:30,2023-11-29 18:23:30,0.141s,PASSED
"click(findTestObject(""Object Repository/LunaMenApparel/Page_Home Page/span_Shorts_ui-menu-icon ui-icon ui-icon-carat-1-e""))",Chrome 119.0.0.0,,,2023-11-29 18:23:30,2023-11-29 18:23:45,14.513s,PASSED
"click(findTestObject(""Object Repository/LunaMenApparel/Page_Men/a_Bottoms""))",Chrome 119.0.0.0,,,2023-11-29 18:23:45,2023-11-29 18:24:28,43.370s,PASSED
"click(findTestObject(""Object Repository/LunaMenApparel/Page_Bottoms - Men/div_Category""))",Chrome 119.0.0.0,,,2023-11-29 18:24:28,2023-11-29 18:24:28,0.606s,PASSED
"click(findTestObject(""Object Repository/LunaMenApparel/Page_Bottoms - Men/a_Pants 12item""))",Chrome 119.0.0.0,,,2023-11-29 18:24:28,2023-11-29 18:24:34,5.941s,PASSED
"click(findTestObject(""Object Repository/LunaMenApparel/Page_Bottoms - Men/div_33""))",Chrome 119.0.0.0,,,2023-11-29 18:24:34,2023-11-29 18:24:35,0.593s,PASSED
"click(findTestObject(""Object Repository/LunaMenApparel/Page_Bottoms - Men/div_48.00_option-label-color-93-item-49""))",Chrome 119.0.0.0,,,2023-11-29 18:24:35,2023-11-29 18:24:36,1.119s,PASSED
"click(findTestObject(""Object Repository/LunaMenApparel/Page_Bottoms - Men/button_Add to Cart""))",Chrome 119.0.0.0,,,2023-11-29 18:24:36,2023-11-29 18:24:37,1.112s,PASSED
"click(findTestObject(""Object Repository/LunaMenApparel/Page_Bottoms - Men/a_shopping cart""))",Chrome 119.0.0.0,,,2023-11-29 18:24:37,2023-11-29 18:25:04,27.213s,PASSED
"click(findTestObject(""Object Repository/LunaMenApparel/Page_Shopping Cart/img""))",Chrome 119.0.0.0,,,2023-11-29 18:25:04,2023-11-29 18:25:31,26.256s,PASSED
closeBrowser(),Chrome 119.0.0.0,,,2023-11-29 18:25:31,2023-11-29 18:25:32,1.099s,PASSED
,,,,,,,
Test Cases/LunaWatches,Chrome 119.0.0.0,,,2023-11-29 18:25:32,2023-11-29 18:26:36,1m - 3.715s,PASSED
"openBrowser("""")",Chrome 119.0.0.0,,,2023-11-29 18:25:33,2023-11-29 18:25:34,1.317s,PASSED
"navigateToUrl(""https://magento.softwaretestingboard.com/"")",Chrome 119.0.0.0,,,2023-11-29 18:25:34,2023-11-29 18:25:50,16.136s,PASSED
maximizeWindow(),Chrome 119.0.0.0,,,2023-11-29 18:25:50,2023-11-29 18:25:51,0.141s,PASSED
"mouseOver(findTestObject(""Object Repository/LunaWatches/Page_Home Page/a_Gear""))",Chrome 119.0.0.0,,,2023-11-29 18:25:51,2023-11-29 18:25:56,5.497s,PASSED
"click(findTestObject(""Object Repository/LunaWatches/Page_Gear/span_Watches""))",Chrome 119.0.0.0,,,2023-11-29 18:25:56,2023-11-29 18:26:15,18.550s,PASSED
"click(findTestObject(""Object Repository/LunaWatches/Page_Watches - Gear/a_List""))",Chrome 119.0.0.0,,,2023-11-29 18:26:15,2023-11-29 18:26:19,4.592s,PASSED
"click(findTestObject(""Object Repository/LunaWatches/Page_Watches - Gear/button_Add to Cart""))",Chrome 119.0.0.0,,,2023-11-29 18:26:19,2023-11-29 18:26:20,0.878s,PASSED
"setText(findTestObject(""Object Repository/LunaWatches/Page_Didi Sport Watch/input_Qty_qty""), ""4"")",Chrome 119.0.0.0,,,2023-11-29 18:26:20,2023-11-29 18:26:30,9.776s,PASSED
"click(findTestObject(""Object Repository/LunaWatches/Page_Didi Sport Watch/span_Add to Cart""))",Chrome 119.0.0.0,,,2023-11-29 18:26:30,2023-11-29 18:26:30,0.599s,PASSED
"click(findTestObject(""Object Repository/LunaWatches/Page_Didi Sport Watch/a_Home""))",Chrome 119.0.0.0,,,2023-11-29 18:26:30,2023-11-29 18:26:36,5.132s,PASSED
